"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)";"Absolute (rad/s)"
1.246503716E2;-1.399266534E-2;1.065148972E-3;-2.434621900E-1;2.438662896E-1
1.246603596E2;-1.130606793E-2;-6.752265617E-4;-2.680591643E-1;2.682983389E-1
1.246703476E2;-1.337138563E-2;-1.680331305E-3;-2.899003327E-1;2.902134049E-1
1.246803356E2;-1.398550905E-2;-1.748465002E-4;-3.138083220E-1;3.141198624E-1
1.246903236E2;-1.510679536E-2;-1.672077924E-4;-3.336681128E-1;3.340099590E-1
1.247003116E2;-1.525034010E-2;3.036390990E-4;-3.521539271E-1;3.524841180E-1
1.247102996E2;-1.582136005E-2;-4.156377632E-3;-3.740051985E-1;3.743627644E-1
1.247202876E2;-1.727091894E-2;-9.557912126E-4;-3.936979473E-1;3.940777485E-1
1.247302756E2;-1.607652381E-2;-1.334113069E-3;-4.096684158E-1;4.099859087E-1
1.247402636E2;-2.040389366E-2;-8.438257501E-4;-4.248580337E-1;4.253485391E-1
1.247502516E2;-1.681981236E-2;-1.895765774E-3;-4.432572722E-1;4.435803303E-1
1.247602396E2;-2.062227577E-2;-1.818533987E-3;-4.598056376E-1;4.602714522E-1
1.247702276E2;-2.014400251E-2;2.480167896E-4;-4.706668556E-1;4.710977938E-1
1.247802156E2;-2.472889982E-2;-2.199694514E-3;-4.865627289E-1;4.871956961E-1
1.247902036E2;-2.131605893E-2;1.069744118E-3;-4.967516959E-1;4.972099819E-1
1.248001916E2;-2.083642408E-2;-2.579585649E-3;-5.090477467E-1;5.094805386E-1
1.248101806E2;-2.234820276E-2;-1.180749387E-4;-5.126533508E-1;5.131402481E-1
1.248201686E2;-2.453812025E-2;-1.745000482E-3;-5.228673816E-1;5.234457594E-1
1.248301566E2;-2.373677492E-2;-1.081340015E-3;-5.349549055E-1;5.354823570E-1
1.248401446E2;-2.426487952E-2;-1.792936586E-3;-5.415249467E-1;5.420712747E-1
1.248501326E2;-2.504152246E-2;-1.761656255E-3;-5.446619391E-1;5.452401391E-1
1.248601206E2;-2.774756029E-2;-1.456458122E-3;-5.476974249E-1;5.484017848E-1
1.248701086E2;-2.556816302E-2;-7.416428998E-4;-5.466104746E-1;5.472086366E-1
1.248800966E2;-2.446082048E-2;1.379987225E-4;-5.513471365E-1;5.518894959E-1
1.248900846E2;-2.522098832E-2;-1.323449425E-3;-5.480398536E-1;5.486214823E-1
1.249000726E2;-2.564922348E-2;-3.544526175E-3;-5.480912328E-1;5.487025112E-1
1.249100606E2;-1.959488355E-2;-2.692888491E-3;-5.439106822E-1;5.442701915E-1
1.249200486E2;-2.233900502E-2;6.161909550E-5;-5.421282053E-1;5.425882656E-1
1.249300366E2;-2.152428590E-2;-8.518006653E-3;-5.391164422E-1;5.396131851E-1
1.249400246E2;-2.543300763E-2;6.272125989E-3;-5.256946087E-1;5.263468429E-1
1.249500126E2;-2.569905668E-2;1.309514418E-2;-5.240061879E-1;5.247993991E-1
1.249600006E2;-2.130510658E-2;-1.275962312E-2;-5.131564736E-1;5.137570262E-1
1.249699886E2;-2.349788882E-2;-2.542883158E-3;-5.181152225E-1;5.186540280E-1
1.249799766E2;-2.014044113E-2;4.606106319E-3;-4.882707596E-1;4.887076716E-1
1.249899646E2;-2.306464314E-2;4.692955874E-3;-4.888468087E-1;4.894131220E-1
1.249999526E2;-1.977590472E-2;-1.354437228E-2;-4.710584879E-1;4.716679292E-1
1.250099406E2;-2.227526344E-2;5.950471386E-4;-4.708079100E-1;4.713349441E-1
1.250199286E2;-2.215728536E-2;3.456346691E-3;-4.456732571E-1;4.462370936E-1
1.250299166E2;-2.112830803E-2;2.499419264E-3;-4.377917349E-1;4.383084025E-1
1.250399046E2;-1.704807766E-2;-1.022489741E-2;-4.161846936E-1;4.166591948E-1
1.250498926E2;-2.002971806E-2;2.712544054E-3;-4.098191857E-1;4.103173315E-1
1.250598806E2;-1.554761827E-2;5.204603076E-5;-3.772212863E-1;3.775415606E-1
1.250698686E2;-1.725161076E-2;1.335162669E-3;-3.712787926E-1;3.716817760E-1
1.250798566E2;-1.621803828E-2;-7.757135667E-3;-3.447318673E-1;3.452003161E-1
1.250898446E2;-1.692430861E-2;3.490991890E-3;-3.340190351E-1;3.344657457E-1
1.250998326E2;-1.046054997E-2;-9.096162394E-4;-3.060981929E-1;3.062782301E-1
1.251098206E2;-1.337181590E-2;1.716222614E-4;-2.965490818E-1;2.968504553E-1
1.251198086E2;-9.662032127E-3;-7.162723690E-3;-2.653869092E-1;2.656593139E-1
1.251297966E2;-9.499115869E-3;6.017603911E-3;-2.526708841E-1;2.529209767E-1
1.251397856E2;-7.910007611E-3;-5.710562691E-4;-2.209220231E-1;2.210643223E-1
1.251497736E2;-7.950050756E-3;-2.385997213E-3;-2.063026726E-1;2.064695838E-1
1.251597616E2;-7.784135640E-3;-6.234531291E-3;-1.712951511E-1;1.715852294E-1
1.251697496E2;-1.005002484E-2;2.210831270E-3;-1.546347737E-1;1.549767854E-1
1.251797376E2;-8.028152399E-3;-2.341842279E-3;-1.266002059E-1;1.268761112E-1
1.251897256E2;-5.263647065E-3;-2.116653137E-3;-1.069379225E-1;1.070883069E-1
1.251997136E2;-3.208485898E-3;-2.484701574E-3;-8.061310649E-2;8.071518483E-2
1.252097016E2;-1.184526831E-3;1.615520567E-3;-6.160671636E-2;6.163927735E-2
1.252196896E2;1.895567402E-5;-1.092913561E-3;-3.143363446E-2;3.145263415E-2
1.252296773E2;2.038032282E-3;-4.247492179E-4;-8.637901396E-3;8.885230892E-3
1.252396653E2;-2.607585862E-3;-3.588850610E-3;1.776441000E-2;1.830993215E-2
1.252496533E2;1.092508435E-3;1.667791046E-3;4.285740107E-2;4.290375192E-2
1.252596413E2;3.570846282E-3;5.202349275E-4;7.030207664E-2;7.039462740E-2
1.252696293E2;4.640285857E-3;-1.265989617E-3;9.402785450E-2;9.415079609E-2
1.252796173E2;3.197917715E-3;6.048809737E-4;1.131533459E-1;1.132001424E-1
1.252896053E2;6.372392643E-3;2.446815372E-3;1.379071325E-1;1.380759628E-1
1.252995933E2;7.281595375E-3;1.362375915E-3;1.603370607E-1;1.605081018E-1
1.253095813E2;8.849633858E-3;-1.723676920E-3;1.845549792E-1;1.847750725E-1
1.253195693E2;9.705573320E-3;1.397548243E-3;2.063668072E-1;2.065996380E-1
1.253295573E2;9.738162160E-3;6.991717964E-4;2.303239256E-1;2.305307601E-1
1.253395453E2;7.600708865E-3;1.061362214E-3;2.530564070E-1;2.531727520E-1
1.253495333E2;1.444703154E-2;-3.049066290E-4;2.767791748E-1;2.771561316E-1
1.253595213E2;1.099078171E-2;2.062909305E-3;2.927110195E-1;2.929245531E-1
1.253695093E2;1.254645549E-2;1.585748978E-3;3.119008243E-1;3.121570956E-1
1.253794973E2;1.489829272E-2;-4.776678979E-4;3.279873729E-1;3.283259113E-1
1.253894853E2;1.492366754E-2;-1.110878773E-3;3.489124477E-1;3.492332259E-1
1.253994733E2;1.624486223E-2;3.978154622E-3;3.632335961E-1;3.636184354E-1
1.254094613E2;1.968404651E-2;1.198695973E-4;3.801398575E-1;3.806491657E-1
1.254194493E2;1.855646446E-2;2.362504601E-4;3.964189589E-1;3.968531078E-1
1.254294373E2;2.043005452E-2;-1.782132313E-4;4.136451185E-1;4.141493727E-1
1.254394253E2;1.713306457E-2;2.835952677E-3;4.251766205E-1;4.255311306E-1
1.254494133E2;2.057889476E-2;4.675304517E-4;4.402676523E-1;4.407485849E-1
1.254594023E2;2.086465247E-2;4.635360092E-4;4.469449818E-1;4.474319673E-1
1.254693903E2;2.008314431E-2;1.546711661E-3;4.630452693E-1;4.634831673E-1
1.254793783E2;2.573490329E-2;2.151515335E-3;4.676187038E-1;4.683312572E-1
1.254893663E2;2.311023697E-2;5.369931459E-4;4.769607186E-1;4.775205739E-1
1.254993543E2;2.389480174E-2;1.621166244E-3;4.827014208E-1;4.832952010E-1
1.255093423E2;2.245299518E-2;5.786567926E-4;4.931626022E-1;4.936738033E-1
1.255193303E2;2.563760057E-2;3.709735349E-3;4.962670207E-1;4.969426572E-1
1.255293183E2;2.073648386E-2;2.669866197E-3;5.004448891E-1;5.008814400E-1
1.255393063E2;2.234716527E-2;-1.386660151E-3;5.020060539E-1;5.025051212E-1
1.255492943E2;2.077097259E-2;-1.623704098E-3;5.074451566E-1;5.078726776E-1
1.255592823E2;2.190521359E-2;1.585937105E-3;5.040243268E-1;5.045026022E-1
1.255692703E2;2.295513079E-2;-6.527174264E-5;5.061286092E-1;5.066489034E-1
1.255792583E2;2.142807469E-2;3.992320038E-3;5.018097758E-1;5.022829403E-1
1.255892463E2;2.117218077E-2;1.737182960E-3;4.994166791E-1;4.998682811E-1
1.255992343E2;2.117484435E-2;-2.528934740E-3;4.998009503E-1;5.002556941E-1
1.256092223E2;2.023858204E-2;3.234049305E-3;4.863209426E-1;4.867526256E-1
1.256192103E2;2.098985948E-2;-1.234734431E-3;4.905282259E-1;4.909786545E-1
1.256291983E2;1.960850134E-2;4.089619964E-3;4.777303934E-1;4.781501303E-1
1.256391863E2;1.691870950E-2;-7.437514141E-4;4.774507582E-1;4.777510046E-1
1.256491743E2;2.060150541E-2;3.105806187E-3;4.624323547E-1;4.629014482E-1
1.256591623E2;2.213255689E-2;-1.368304715E-3;4.578815401E-1;4.584181792E-1
1.256691503E2;2.324632183E-2;1.468300819E-3;4.433215261E-1;4.439330162E-1
1.256791383E2;2.121220157E-2;-1.796633005E-4;4.350199103E-1;4.355368092E-1
1.256891263E2;2.167984098E-2;3.118220717E-3;4.186222851E-1;4.191948907E-1
1.256991143E2;1.724115014E-2;-2.460302785E-3;4.106509089E-1;4.110200474E-1
1.257091023E2;1.672889292E-2;2.695297822E-3;3.943133354E-1;3.946772441E-1
1.257190903E2;2.101791464E-2;-8.837236091E-4;3.808587790E-1;3.814393048E-1
1.257290783E2;1.785111800E-2;-5.784956738E-4;3.654150665E-1;3.658512920E-1
1.257390663E2;1.655415818E-2;-6.088558584E-4;3.514382839E-1;3.518284785E-1
1.257490543E2;1.374325715E-2;1.703352667E-3;3.342865109E-1;3.345732355E-1
1.257590423E2;1.139301620E-2;4.897499457E-4;3.168715537E-1;3.170766819E-1
1.257690303E2;1.154481620E-2;1.034164801E-3;2.988372147E-1;2.990619220E-1
1.257790183E2;1.223031431E-2;2.470407635E-3;2.785383165E-1;2.788176416E-1
1.257890063E2;7.360359654E-3;1.744055189E-3;2.587578297E-1;2.588683662E-1
1.257989943E2;9.219512343E-3;9.235348552E-4;2.380845398E-1;2.382647695E-1
1.258089833E2;1.051520556E-2;-2.542057075E-3;2.183223367E-1;2.185901972E-1
1.258189713E2;7.208625320E-3;-1.042164862E-3;1.982812583E-1;1.984149888E-1
1.258289593E2;2.941309474E-3;-1.725366339E-3;1.760634035E-1;1.760964231E-1
1.258389473E2;3.153030761E-3;5.148854107E-4;1.542049795E-1;1.542380706E-1
1.258489353E2;6.785249338E-3;-5.898885429E-4;1.346765012E-1;1.348486097E-1
1.258589233E2;8.546131663E-3;-1.963546500E-3;1.098680943E-1;1.102174670E-1
1.258689113E2;5.189483054E-3;1.417158172E-3;8.903764933E-2;8.920001161E-2
1.258788993E2;5.287220702E-3;-4.457226023E-4;6.328168511E-2;6.350374038E-2
1.258888873E2;3.989098128E-3;3.124456853E-4;4.440986365E-2;4.458975797E-2
1.258988753E2;6.188675761E-4;2.599302679E-3;2.097032219E-2;2.113986245E-2
1.259088633E2;4.216630012E-3;-1.417803578E-3;-2.402001992E-3;5.055665061E-3
1.259188513E2;1.715547405E-4;1.034701243E-3;-2.423539571E-2;2.425807996E-2
1.259288393E2;-1.681873109E-3;-1.608930528E-3;-4.519859329E-2;4.525848197E-2
1.259388273E2;-7.367171347E-4;2.337874845E-3;-7.057186216E-2;7.061441878E-2
1.259488153E2;-4.342769273E-3;-1.584673300E-4;-8.965380490E-2;8.975906355E-2
1.259588033E2;-9.087457322E-3;8.495394140E-4;-1.178367063E-1;1.181896483E-1
1.259687913E2;-4.568487871E-3;-9.878296405E-4;-1.349114180E-1;1.349923612E-1
1.259787793E2;-7.990383543E-3;-2.750310116E-3;-1.570342928E-1;1.572615006E-1
1.259887673E2;-9.472816251E-3;-1.247647218E-3;-1.744406074E-1;1.747020790E-1
1.259987553E2;-1.089627668E-2;-1.330471598E-3;-2.012764812E-1;2.015755959E-1
1.260087433E2;-1.212335378E-2;-2.291375771E-3;-2.151354253E-1;2.154889263E-1
1.260187313E2;-9.313185699E-3;3.283952363E-3;-2.394375801E-1;2.396411370E-1
1.260287193E2;-1.256155036E-2;-9.029908106E-4;-2.561801970E-1;2.564895734E-1
1.260387073E2;-1.334931329E-2;2.171362750E-3;-2.762359381E-1;2.765668318E-1
1.260486953E2;-7.931809872E-3;9.210370481E-4;-2.909844220E-1;2.910939638E-1
1.260586833E2;-1.343336888E-2;2.290967852E-3;-3.096624911E-1;3.099621950E-1
1.260686713E2;-1.302803494E-2;-2.980593592E-3;-3.236115873E-1;3.238874389E-1
1.260786593E2;-1.391247101E-2;1.393915154E-3;-3.399554193E-1;3.402428353E-1
1.260886473E2;-1.462153904E-2;-2.840585075E-3;-3.560602069E-1;3.563716168E-1
1.260986353E2;-1.581676491E-2;1.871623099E-4;-3.677019477E-1;3.680420185E-1
1.261086233E2;-1.612243056E-2;-1.917966641E-3;-3.827868700E-1;3.831310470E-1
1.261186113E2;-1.770062000E-2;1.667561010E-4;-3.945899904E-1;3.949868356E-1
1.261285993E2;-1.759063080E-2;8.729426190E-4;-4.051377177E-1;4.055203603E-1
1.261385873E2;-1.578980125E-2;-2.522431314E-4;-4.140284061E-1;4.143294614E-1
1.261485763E2;-1.887973212E-2;-1.240073703E-3;-4.217059016E-1;4.221301334E-1
1.261585643E2;-2.016151138E-2;-2.506406978E-3;-4.306943417E-1;4.311732651E-1
1.261685523E2;-2.044933476E-2;-1.215252094E-3;-4.378237724E-1;4.383027582E-1
1.261785403E2;-2.086372301E-2;-1.043211669E-3;-4.456966221E-1;4.461859054E-1
1.261885283E2;-2.324069291E-2;2.255076542E-4;-4.512608647E-1;4.518589921E-1
1.261985163E2;-1.970135048E-2;-1.250416040E-3;-4.576769769E-1;4.581025234E-1
1.262085043E2;-2.115952224E-2;4.547480494E-4;-4.587886333E-1;4.592765423E-1
1.262184923E2;-2.272519656E-2;3.468906507E-4;-4.587092698E-1;4.592719772E-1
1.262284803E2;-2.089551277E-2;-2.307014540E-3;-4.626040757E-1;4.630815000E-1
1.262384688E2;-2.007073164E-2;-2.084374428E-3;-4.618221819E-1;4.622628112E-1
1.262484567E2;-1.829220541E-2;-5.494179204E-4;-4.604748487E-1;4.608383588E-1
1.262584447E2;-1.953030750E-2;-2.177940682E-3;-4.539828598E-1;4.544079812E-1
1.262684328E2;-1.764868945E-2;-2.575733699E-3;-4.532708526E-1;4.536216225E-1
1.262784207E2;-2.003061958E-2;1.509487163E-2;-4.587636292E-1;4.594487440E-1
1.262884087E2;-1.972039416E-2;-1.184999850E-2;-4.416717589E-1;4.422705722E-1
1.262983968E2;-2.064051665E-2;-6.370811258E-3;-4.483229816E-1;4.488430839E-1
1.263083847E2;-1.485043671E-2;5.850037560E-4;-4.363778234E-1;4.366308308E-1
1.263183727E2;-1.918366551E-2;4.108100198E-3;-4.301825166E-1;4.306296403E-1
1.263283607E2;-2.079471201E-2;-7.337804884E-3;-4.166910350E-1;4.172741091E-1
1.263383487E2;-1.664604060E-2;-4.150001332E-3;-4.177089036E-1;4.180610497E-1
1.263483368E2;-1.918919198E-2;1.056085341E-3;-4.054923058E-1;4.059474725E-1
1.263583247E2;-2.180201933E-2;3.530695103E-3;-3.908073902E-1;3.914309774E-1
1.263683127E2;-1.926682517E-2;-5.891858600E-3;-3.808382154E-1;3.813707787E-1
1.263783008E2;-1.659061387E-2;-8.172322996E-3;-3.710487187E-1;3.715093363E-1
1.263882887E2;-1.577711292E-2;7.210587151E-3;-3.603644371E-1;3.607817032E-1
1.263982767E2;-1.632386073E-2;-1.258797012E-3;-3.406344056E-1;3.410276401E-1
1.264082648E2;-1.619319618E-2;-2.953849733E-3;-3.300204575E-1;3.304306995E-1
1.264182527E2;-1.506081969E-2;-3.503526561E-3;-3.107831180E-1;3.111675584E-1
1.264282407E2;-1.389995497E-2;1.357144676E-3;-3.033865094E-1;3.037077949E-1
1.264382287E2;-1.157181896E-2;-2.096708864E-3;-2.789341807E-1;2.791819843E-1
1.264482167E2;-1.288602501E-2;-3.213472664E-4;-2.724508941E-1;2.727556463E-1
1.264582048E2;-6.728529930E-3;-3.720872104E-3;-2.497895211E-1;2.499078287E-1
1.264681927E2;-9.966789745E-3;3.762762994E-3;-2.347158492E-1;2.349574964E-1
1.264781807E2;-9.110316634E-3;-3.249606118E-3;-2.078099400E-1;2.080349225E-1
1.264881688E2;-6.696369499E-3;-2.325564623E-3;-1.983609945E-1;1.984876161E-1
1.264981567E2;-1.021520421E-2;-2.193205990E-3;-1.688539684E-1;1.691768991E-1
1.265081457E2;-6.885753479E-3;6.195678376E-3;-1.571070552E-1;1.573798806E-1
1.265181337E2;-6.219697185E-3;-6.001865026E-3;-1.294599771E-1;1.297481896E-1
1.265281218E2;-3.555133007E-3;2.801313065E-3;-1.198006272E-1;1.198860985E-1
1.265381097E2;-4.220124334E-3;-3.112502396E-3;-9.508489072E-2;9.522937343E-2
1.265480977E2;-3.943582531E-3;3.020661883E-3;-8.332745731E-2;8.347539388E-2
1.265580858E2;-5.165174603E-3;-4.439118318E-3;-5.259697884E-2;5.303609133E-2
1.265680737E2;-1.813682262E-3;2.651064657E-3;-3.965837136E-2;3.978823954E-2
1.265780617E2;-2.440856770E-3;-1.193208620E-3;-8.739070967E-3;9.151660502E-3
1.265880498E2;-1.937487163E-3;8.846614510E-4;7.946995087E-3;8.227467004E-3
1.265980377E2;4.822611809E-4;-4.605711438E-3;3.165845200E-2;3.199535493E-2
1.266080257E2;3.062315285E-3;1.057371497E-3;4.784563184E-2;4.795519049E-2
1.266180137E2;4.260472022E-3;-1.368502155E-3;7.148757577E-2;7.162749409E-2
1.266280017E2;5.230038427E-3;1.359599642E-3;8.558442444E-2;8.575485712E-2
1.266379898E2;8.246067911E-3;-1.784262247E-3;1.101163998E-1;1.104391359E-1
1.266479777E2;7.057390641E-3;2.528602257E-3;1.263040304E-1;1.265263162E-1
1.266579657E2;6.453119684E-3;-5.145920441E-4;1.494271904E-1;1.495673520E-1
1.266679538E2;1.048447937E-2;1.796787605E-3;1.666289419E-1;1.669681318E-1
1.266779417E2;8.754756302E-3;1.620220020E-3;1.868793517E-1;1.870913226E-1
1.266879297E2;6.357951090E-3;-2.852911130E-4;2.018682212E-1;2.019685214E-1
1.266979178E2;7.019747049E-3;5.000084639E-5;2.219689637E-1;2.220799410E-1
1.267079057E2;1.193839870E-2;2.722940408E-3;2.357814908E-1;2.360992401E-1
1.267178937E2;1.090961881E-2;4.046587273E-4;2.504139543E-1;2.506518143E-1
1.267278817E2;1.195634343E-2;-3.996212035E-4;2.660023272E-1;2.662712000E-1
1.267378697E2;1.286474615E-2;3.855675459E-7;2.807682157E-1;2.810627912E-1
1.267478578E2;1.098618656E-2;2.412078902E-4;3.011544645E-1;3.013548837E-1
1.267578457E2;9.631169960E-3;1.666396856E-4;3.173246682E-1;3.174708368E-1
1.267678337E2;9.435061365E-3;-3.553349525E-4;3.298843205E-1;3.300194109E-1
1.267778218E2;1.115679368E-2;5.421508104E-4;3.377904594E-1;3.379750914E-1
1.267878097E2;1.725453325E-2;9.158859029E-4;3.504392803E-1;3.508649981E-1
1.267977977E2;1.471547596E-2;1.552381553E-3;3.558233976E-1;3.561309386E-1
1.268077858E2;1.492167637E-2;-1.708338968E-3;3.691624701E-1;3.694678662E-1
1.268177737E2;1.593128219E-2;2.331942320E-3;3.754600286E-1;3.758051048E-1
1.268277617E2;2.083722875E-2;4.786252975E-4;3.902764320E-1;3.908325890E-1
1.268377498E2;1.924918592E-2;1.585435122E-3;3.912847042E-1;3.917611064E-1
1.268477377E2;2.057180181E-2;-1.481957734E-4;4.053909481E-1;4.059126036E-1
1.268577267E2;1.822875440E-2;2.769296989E-3;4.059960246E-1;4.064144787E-1
1.268677147E2;2.095982432E-2;-1.806902699E-3;4.123652577E-1;4.129015439E-1
1.268777028E2;1.946818829E-2;7.228339091E-4;4.134451747E-1;4.139039083E-1
1.268876907E2;1.764446124E-2;-8.269054815E-4;4.149435163E-1;4.153193139E-1
1.268976787E2;1.656801254E-2;1.582456753E-3;4.155160785E-1;4.158492692E-1
1.269076667E2;1.979535818E-2;1.144389622E-3;4.216316342E-1;4.220976200E-1
1.269176547E2;1.646028459E-2;2.194208093E-3;4.181522131E-1;4.184818142E-1
1.269276428E2;1.759668626E-2;-4.555657506E-4;4.216758609E-1;4.220431051E-1
1.269376307E2;1.386373304E-2;2.002265304E-3;4.176433086E-1;4.178781466E-1
1.269476187E2;1.657905802E-2;2.016087994E-3;4.159412384E-1;4.162764029E-1
1.269576068E2;1.710183546E-2;-1.580777578E-3;4.117856622E-1;4.121436682E-1
1.269675947E2;1.944281906E-2;6.124805659E-4;4.031165838E-1;4.035856520E-1
1.269775827E2;1.642599143E-2;1.413026825E-3;3.990334272E-1;3.993738673E-1
1.269875708E2;1.779182814E-2;2.520197071E-3;3.922915161E-1;3.927028573E-1
1.269975587E2;1.821793243E-2;-1.738464460E-3;3.885369897E-1;3.889677463E-1
1.270075467E2;1.902524009E-2;1.400996931E-3;3.806200624E-1;3.810978279E-1
1.270175347E2;1.853734627E-2;7.703602314E-4;3.752820194E-1;3.757403635E-1
1.270275227E2;1.543063484E-2;2.297484316E-3;3.633445203E-1;3.636792864E-1
1.270375108E2;1.628657617E-2;2.758791670E-4;3.570778370E-1;3.574491717E-1
1.270474987E2;1.892310753E-2;1.574611291E-3;3.431324959E-1;3.436574939E-1
1.270574867E2;1.652200334E-2;6.007123739E-5;3.333637416E-1;3.337729235E-1
1.270674748E2;1.375439111E-2;1.931209117E-3;3.190345764E-1;3.193367718E-1
1.270774627E2;1.202786248E-2;5.362452939E-4;3.108648062E-1;3.110978701E-1
1.270874507E2;9.743670002E-3;2.412860282E-3;2.956341803E-1;2.958045462E-1
1.270974388E2;8.613158017E-3;-1.235936768E-3;2.841618061E-1;2.842949983E-1
1.271074267E2;9.125968441E-3;1.029438339E-3;2.673576474E-1;2.675153354E-1
1.271174147E2;8.875631727E-3;-2.108030953E-3;2.517406046E-1;2.519058409E-1
1.271274028E2;7.075401023E-3;3.100372851E-4;2.357683778E-1;2.358747239E-1
1.271373907E2;9.901814163E-3;3.127008677E-4;2.204128653E-1;2.206353890E-1
1.271473787E2;6.776960101E-3;1.458205283E-3;2.004999667E-1;2.006197653E-1
1.271573667E2;6.811581086E-3;-2.265159972E-3;1.878646016E-1;1.880016945E-1
1.271673547E2;5.425008014E-3;1.430083066E-3;1.731119007E-1;1.732027887E-1
1.271773428E2;3.950415179E-3;-2.466388047E-3;1.556908339E-1;1.557604719E-1
1.271873307E2;4.095089622E-3;2.293796279E-3;1.364830881E-1;1.365637749E-1
1.271973187E2;3.966192715E-3;4.002889618E-4;1.194702759E-1;1.195367632E-1
1.272073068E2;5.395348649E-3;1.668498851E-3;9.880880266E-2;9.897006193E-2
1.272172947E2;1.077280380E-2;-3.935058136E-3;8.500963449E-2;8.577981080E-2
1.272272837E2;4.652229138E-3;-1.274649985E-3;6.092977151E-2;6.112041414E-2
1.272372718E2;7.320563309E-4;-8.773067966E-4;4.371429980E-2;4.372923028E-2
1.272472598E2;1.943528187E-3;-1.431964338E-4;2.311315201E-2;2.319516335E-2
1.272572478E2;4.949971102E-3;-7.525272667E-4;4.131469876E-3;6.491344586E-3
1.272672358E2;-2.297013998E-3;1.227624714E-3;-1.223310735E-2;1.250728792E-2
1.272772238E2;-4.133263603E-3;-2.948477864E-3;-2.976496145E-2;3.019487241E-2
1.272872118E2;-4.303375725E-3;1.072126441E-3;-4.868026823E-2;4.888186793E-2
1.272971998E2;-2.170450054E-3;7.035443559E-4;-7.101087272E-2;7.104751841E-2
1.273071878E2;-4.320599604E-3;3.061453812E-3;-8.900179714E-2;8.915918334E-2
1.273171758E2;-6.586683448E-3;8.771289140E-4;-1.059794426E-1;1.061875511E-1
1.273271638E2;-9.396916255E-3;-1.968966797E-3;-1.236360073E-1;1.240082302E-1
1.273371518E2;-6.642409135E-3;-1.138594002E-3;-1.412653327E-1;1.414259956E-1
1.273471398E2;-1.025578566E-2;-5.945917219E-4;-1.579303294E-1;1.582640946E-1
1.273571278E2;-8.368403651E-3;1.830514520E-4;-1.752983928E-1;1.754981202E-1
1.273671158E2;-8.055748418E-3;7.991306484E-5;-1.908070445E-1;1.909770397E-1
1.273771038E2;-7.710070349E-3;2.481551841E-3;-2.060917318E-1;2.062508308E-1
1.273870918E2;-1.023314893E-2;-5.001975223E-4;-2.232962847E-1;2.235312020E-1
1.273970798E2;-5.885805003E-3;6.803814322E-4;-2.402180135E-1;2.402910727E-1
1.274070678E2;-9.147569537E-3;-3.513516858E-4;-2.499488294E-1;2.501164105E-1
1.274170558E2;-8.382443339E-3;6.233658642E-4;-2.668686807E-1;2.670010238E-1
1.274270438E2;-1.149162650E-2;-6.649112329E-4;-2.767122388E-1;2.769515530E-1
1.274370318E2;-1.129188947E-2;1.226466149E-3;-2.902309895E-1;2.904531601E-1
1.274470198E2;-1.193816587E-2;8.421577513E-4;-3.029903471E-1;3.032266141E-1
1.274570078E2;-1.356349327E-2;-1.915812492E-3;-3.132017255E-1;3.135011316E-1
1.274669958E2;-1.465196535E-2;-1.550517045E-3;-3.196455538E-1;3.199849438E-1
1.274769838E2;-1.737318374E-2;3.089020029E-4;-3.321373761E-1;3.325915806E-1
1.274869718E2;-1.340524014E-2;-1.279767603E-3;-3.430029750E-1;3.432672124E-1
1.274969598E2;-1.554881874E-2;-1.820120960E-4;-3.484145105E-1;3.487613368E-1
1.275069478E2;-1.938140765E-2;-1.856455579E-3;-3.585340083E-1;3.590622794E-1
1.275169358E2;-2.141046897E-2;2.021639608E-3;-3.645061553E-1;3.651400176E-1
1.275269238E2;-2.206256986E-2;-2.098727040E-3;-3.706302345E-1;3.712922466E-1
1.275369118E2;-2.150889859E-2;-6.643477827E-4;-3.703695238E-1;3.709941485E-1
